,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
6050,ROLLO,1.0,8.315,221.5,35950,AT,UPS_CH,0
6051,PLISSEE_20,6.0,4.26,458.20000000000005,19100,DE,UPS,0
6052,PLISSEE_20,10.0,2.48,151.5,23338,DE,UPS,0
6053,PLISSEE_20,4.0,2.25,186.60000000000002,15569,DE,UPS,0
6054,SONSTIGE,1.0,0.0,0.0,20540,DE,DHL,0
6055,FALTROLLO,1.0,1.54,90.0,19145,DE,UPS,0
6056,PLISSEE_20,3.0,1.84,130.60000000000002,33989,DE,UPS,0
6057,PLISSEE_20,2.0,1.16,59.0,17704,DE,UPS,0
6058,ROLLO,1.0,0.0,250.0,18668,DE,TOUR_SPED,0
6059,LAMELLE,20.0,0.0,1390.5,29302,DE,TOUR_SPED,0
6060,ROLLO,3.0,6.11,98.6,20727,DE,UPS,0
6061,PLISSEE_WA,1.0,1.04,66.7,35950,DE,UPS,0
6062,INSCHUTZ,1.0,0.0,0.0,25308,DE,TOUR_SPED,0
6063,PLISSEE_20,6.0,5.52,470.0,15971,DE,UPS,0
6064,SONSTIGE,1.0,0.0,0.0,27353,DE,DHL,0
6065,PLISSEE_20,1.0,0.97,69.0,20881,DE,UPS,0
6066,PLISSEE_20,6.0,4.81,419.0,23402,DE,UPS,0
6067,INSCHUTZ,3.0,0.0,0.0,20557,DE,TOUR_SPED,0
6068,INSCHUTZ,1.0,0.0,0.0,16253,DE,TOUR_SPED,0
6069,INSCHUTZ,1.0,0.0,0.0,15312,DE,TOUR_SPED,0
6070,REPARATUR,1.0,1.34,99.9,18455,DE,UPS,0
6071,PLISSEE_20,4.0,2.88,318.2,29197,DE,UPS,0
6072,PLISSEE_WA,3.0,1.65,91.9,35950,DE,UPS,0
6073,PLISSEE_20,1.0,1.97,126.7,26007,DE,UPS,0
6074,PLISSEE_20,2.0,1.11,42.7,35950,AT,UPS,0
6075,ROLLO,1.0,2.735,104.5,30387,IT,UPS,0
6076,ROLLO,3.0,1.22,85.0,35950,DE,UPS,0
6077,PLISSEE_WA,2.0,1.47,129.0,15971,DE,UPS,0
6078,KEDER,2.0,0.0,0.0,35297,DE,DHL,0
6079,ROLLO,7.0,10.31,376.0,35950,AT,UPS,0
6080,BEFESTIGUN,1.0,0.0,0.0,18000,DE,DHL,0
6081,PLISSEE_20,4.0,2.39,128.0,15552,DE,UPS,0
6082,PLISSEE_20,3.0,2.58,95.5,35950,DE,UPS,0
6083,ROLLO,1.0,0.0,0.0,16402,DE,DHL,0
6084,PLISSEE_20,6.0,5.82,203.0,35481,FR,UPS,0
6085,PLISSEE_20,2.0,1.585,70.8,35950,DE,UPS,0
6086,PLISSEE_WA,2.0,4.495,251.6,35950,DE,UPS,0
6087,PLISSEE_WA,1.0,1.075,62.5,35950,DE,UPS,0
6088,PLISSEE_WA,5.0,4.61,163.0,37190,DE,UPS,0
6089,INSCHUTZ,1.0,0.0,0.0,18457,DE,TOUR_SPED,0
6090,PLISSEE_20,5.0,3.67,316.0,16404,DE,UPS,0
6091,PLISSEE_WA,2.0,3.245,116.7,35950,DE,UPS,0
6092,ROLLO,2.0,3.975,164.5,35950,DE,UPS,0
6093,INSCHUTZ,7.0,0.0,0.0,36207,BE,TOUR_SPED,0
6094,PLISSEE_WA,4.0,3.9,172.0,36755,FR,UPS,0
6095,PLISSEE_20,5.0,3.12,147.6,22263,DE,UPS,0
6096,PLISSEE_20,4.0,3.74,310.7,15542,DE,UPS,0
6097,SCHNUR,75.0,0.0,0.0,21939,DE,DHL,0
6098,PLISSEE_20,1.0,0.67,60.0,15153,DE,UPS,0
6099,PLISSEE_20,1.0,0.85,72.5,35950,DE,UPS,0
6100,PLISSEE_20,1.0,1.22,78.6,30480,DE,UPS,0
6101,FALTROLLO,6.0,0.0,0.0,19325,DE,DHL,0
6102,INSCHUTZ,1.0,0.0,0.0,22407,DE,TOUR_SPED,0
6103,ROLLO,1.0,0.985,61.4,35950,DE,UPS,0
6104,INSCHUTZ,2.0,0.0,0.0,18275,DE,TOUR_SPED,0
6105,PLISSEE_20,2.0,1.27,59.7,35950,AT,UPS,0
6106,SONSTIGE,3.0,0.11,0.0,35923,LU,UPS,0
6107,INSCHUTZ,3.0,0.0,0.0,17208,DE,TOUR_SPED,0
6108,ROLLO,1.0,1.74,105.0,35950,DE,UPS,0
6109,ROLLO,2.0,2.21,98.0,35950,DE,UPS,0
6110,INSCHUTZ,1.0,0.0,0.0,37163,DE,TOUR_SPED,0
6111,SONSTIGE,16.0,0.0,0.0,35651,LU,DHL,0
6112,PLISSEE_20,2.0,1.75,156.6,15799,DE,UPS,0
6113,KOLLEKTION,3.0,4.275,0.0,35481,FR,UPS,0
6114,PLISSEE_20,2.0,1.36,48.0,35950,DE,UPS,0
6115,FVORHANG,1.0,0.0,0.0,15321,DE,DHL,0
6116,JALOUSIE,2.0,7.145,310.0,35950,DE,UPS,0
6117,ROLLO,3.0,6.75,204.0,29062,DE,UPS,0
6118,JALOUSIE,10.0,0.0,0.0,27744,DE,DHL,0
6119,LAMELLE,30.0,0.0,0.0,19355,DE,DHL,0
6120,PLISSEE_20,2.0,1.21,57.4,15187,DE,UPS,0
6121,LAMELLE,13.0,9.855,337.0,15577,DE,UPS,0
6122,PROSPEKTE,350.0,6.97,0.0,28984,DE,UPS,0
6123,PLISSEE_WA,14.0,8.305,732.1,15808,DE,UPS,0
6124,PLISSEE_WA,2.0,2.3,166.2,35950,AT,UPS,0
6125,ROLLO,2.0,6.26,255.0,35950,DE,UPS,0
6126,FVORHANG,3.0,1.38,180.0,22756,CH,UPS_CH,0
6127,PLISSEE_20,1.0,1.11,91.5,35950,DE,UPS,0
6128,PLISSEE_20,2.0,0.82,49.6,17060,DE,UPS,0
6129,PLISSEE_20,2.0,1.26,53.5,35950,DE,UPS,0
6130,SONSTIGE,2.0,0.0,0.0,26524,DE,DHL,0
6131,PLISSEE_20,3.0,3.36,301.9,33184,DE,UPS,0
6132,INSCHUTZ,2.0,0.0,0.0,33813,DE,TOUR_SPED,0
6133,INSCHUTZ,1.0,0.0,0.0,15264,DE,TOUR_SPED,0
6134,PLISSEE_WA,1.0,1.185,80.0,35950,DE,UPS,0
6135,INSCHUTZ,2.0,0.0,130.0,29451,BE,TOUR_SPED,0
6136,PLISSEE_20,1.0,1.12,86.7,35950,DE,UPS,0
6137,INSCHUTZ,6.0,0.0,0.0,36182,DE,TOUR_SPED,0
6138,LAMELLE,4.0,0.715,0.0,15808,DE,UPS,0
6139,PLISSEE_WA,4.0,3.82,151.4,35950,DE,UPS,0
6140,ROLLO,1.0,1.725,69.7,35950,DE,UPS,0
6141,ROLLO,1.0,2.995,106.7,19613,DE,UPS,0
6142,PLISSEE_20,6.0,3.46,122.19999999999999,21128,DE,UPS,0
6143,PLISSEE_20,2.0,0.73,35.6,18027,DE,UPS,0
6144,PLISSEE_20,1.0,1.04,78.7,18457,DE,UPS,0
6145,JALOUSIE,14.0,0.0,1064.0,22316,DE,TOUR_SPED,0
6146,ROLLO,1.0,1.54,95.0,22291,DE,UPS,0
6147,PLISSEE_20,10.0,6.62,414.3,28891,DE,UPS,0
6148,PLISSEE_20,1.0,0.94,0.0,15689,DE,UPS,0
6149,PLISSEE_20,3.0,1.76,118.0,23851,DE,UPS,0
6150,ROLLO,1.0,2.65,122.0,24071,DE,UPS,1
6151,ROLLO,4.0,9.5,225.0,35950,DE,UPS,1
6152,ROLLO,1.0,0.0,225.0,20382,DE,TOUR_SPED,0
6153,FALTROLLO,1.0,1.97,77.7,17577,DE,UPS,0
6154,PLISSEE_20,3.0,1.86,116.9,35950,DE,UPS,0
6155,ROLLO,1.0,0.835,73.9,35950,DE,UPS,0
6156,PLISSEE_20,4.0,2.91,92.6,29815,DE,UPS,0
6157,ROLLO,2.0,6.15,238.0,27201,FR,UPS,0
6158,ROLLO,1.0,2.47,58.5,27942,DK,UPS,0
6159,PLISSEE_20,20.0,0.0,184.6,30653,DE,TOUR_SPED,0
6160,ROLLO,1.0,2.195,87.4,35950,DE,UPS,0
6161,INSCHUTZ,1.0,0.0,0.0,35598,DE,KEP,0
6162,WERBEMITTE,2.0,0.665,0.0,22756,CH,UPS_CH,0
6163,INSCHUTZ,2.0,0.0,0.0,20827,DE,TOUR_SPED,0
6164,ROLLO,1.0,1.32,65.0,34275,IT,UPS,0
6165,JALOUSIE,1.0,2.1,105.0,36493,FR,UPS,0
6166,ROLLO,2.0,6.215,196.39999999999998,35950,DE,UPS,0
6167,ROLLO,2.0,8.51,184.0,35950,DE,UPS,0
6168,ROLLO,1.0,0.0,0.0,35083,DE,DHL,0
6169,PLISSEE_20,2.0,1.325,122.7,35950,DE,UPS,0
6170,ROLLO,3.0,3.55,173.0,35950,DE,UPS,0
6171,LAMELLE,5.0,15.955,716.9,20846,DE,UPS,0
6172,JALOUSIE,3.0,0.0,0.0,19355,DE,DHL,0
6173,PLISSEE_WA,1.0,4.365,116.0,18913,DE,UPS,1
6174,ROLLO,3.0,12.420000000000002,235.0,27280,DE,UPS,0
6175,PLISSEE_20,1.0,0.4,17.7,35950,DE,UPS,0
6176,PLISSEE_20,2.0,1.02,81.19999999999999,22052,DE,UPS,0
6177,KOLLEKTION,3.0,4.18,0.0,36166,DE,UPS,0
6178,JALOUSIE,1.0,1.57,58.0,29912,DE,UPS,0
6179,PLISSEE_20,2.0,1.82,140.0,23386,DE,UPS,0
6180,PLISSEE_20,40.0,0.0,0.0,18457,DE,DHL,0
6181,PLISSEE_20,2.0,1.21,78.0,27477,BE,UPS,0
6182,PLISSEE_WA,6.0,4.02,246.7,29314,DE,UPS,0
6183,JALOUSIE,1.0,4.515,71.0,35950,DE,UPS,0
6184,INSCHUTZ,2.0,0.0,0.0,15883,DE,TOUR_SPED,0
6185,INSCHUTZ,1.0,0.0,0.0,20540,DE,TOUR_SPED,0
6186,PLISSEE_20,4.0,1.38,30.7,35950,DE,UPS,0
6187,PLISSEE_WA,1.0,1.12,79.0,19355,DE,UPS,0
6188,PLISSEE_20,1.0,1.49,125.0,18417,DE,UPS,0
6189,FALTROLLO,4.0,3.77,135.0,19469,DE,UPS,0
6190,JALOUSIE,3.0,5.03,261.0,27201,FR,UPS,0
6191,PLISSEE_20,5.0,2.74,213.9,15237,DE,UPS,0
6192,PLISSEE_WA,2.0,1.575,57.3,35950,DE,UPS,0
6193,ROLLO,1.0,1.475,97.0,35950,DE,UPS,0
6194,FVORHANG,6.0,1.97,39.0,15971,DE,UPS,0
6195,ROLLO,8.0,24.16,745.0,35151,FR,UPS,0
6196,PLISSEE_20,2.0,1.22,53.7,35950,DE,UPS,0
6197,LAMELLE,6.0,7.41,258.0,15160,DE,UPS,0
6198,SONSTIGE,3.0,0.0,0.0,24297,DE,DHL,0
6199,LAMELLE,80.0,2.69,0.0,15719,DE,UPS,0
6200,PLISSEE_20,1.0,0.895,41.7,35950,DE,UPS,0
6201,FVORHANG,3.0,1.05,0.0,19355,DE,UPS,0
6202,PLISSEE_20,3.0,2.805,289.6,35950,DE,UPS,0
6203,PLISSEE_WA,4.0,4.23,166.0,25556,DE,UPS,0
6204,ROLLO,2.0,4.035,240.0,35950,DE,UPS,0
6205,ROLLO,4.0,5.94,120.0,35950,AT,UPS,1
6206,ROLLO,4.0,5.215,192.0,35950,DE,UPS,0
6207,ROLLO,1.0,0.0,99.5,29342,DE,ABHOLER,0
6208,INSCHUTZ,1.0,0.0,0.0,17577,DE,TOUR_SPED,0
6209,PLISSEE_20,6.0,3.385,106.0,35950,DE,UPS,0
6210,JALOUSIE,2.0,0.0,174.0,34984,DE,TOUR_SPED,0
6211,INSCHUTZ,1.0,0.0,0.0,26432,DE,TOUR_SPED,0
6212,INSCHUTZ,1.0,0.0,0.0,29461,DE,TOUR_SPED,0
6213,PLISSEE_20,1.0,1.53,121.0,30295,IT,UPS,0
6214,ROLLO,1.0,3.695,200.0,19636,DE,UPS,0
6215,PLISSEE_20,8.0,7.62,189.2,24375,DE,UPS,0
6216,PLISSEE_WA,2.0,1.035,41.7,35950,CH,UPS,0
6217,PLISSEE_20,13.0,7.19,327.5,26409,DE,UPS,0
6218,ROLLO,1.0,2.925,107.0,35950,DE,UPS,0
6219,KOLLEKTION,3.0,4.185,0.0,28585,DE,UPS,0
6220,ROLLO,2.0,2.95,100.0,35950,DE,UPS,0
6221,REPARATUR,1.0,0.63,99.9,18993,DE,UPS,0
6222,INSCHUTZ,1.0,0.0,0.0,18240,DE,TOUR_SPED,0
6223,PLISSEE_20,2.0,1.25,60.0,17606,DE,UPS,0
6224,PLISSEE_20,3.0,2.27,241.1,35950,DE,UPS,0
6225,PLISSEE_20,5.0,3.93,325.90000000000003,19469,DE,UPS,0
6226,PLISSEE_20,10.0,0.0,0.0,29399,DE,DHL,0
6227,PLISSEE_WA,1.0,1.37,101.9,35950,CH,UPS,0
6228,ROLLO,1.0,0.0,96.0,27263,RS,IN. FEHLER,0
6229,PLISSEE_20,3.0,2.445,173.7,35950,DE,UPS,0
6230,ROLLO,3.0,0.745,53.5,35950,DE,UPS,0
6231,FVORHANG,14.0,0.0,1072.0,28787,DE,TOUR_SPED,0
6232,INSCHUTZ,8.48,4.375,0.0,15635,DE,UPS,0
6233,PLISSEE_20,2.0,1.57,77.7,35950,DE,UPS,0
6234,FVORHANG,8.0,0.0,889.5,17060,DE,TOUR_SPED,0
6235,ROLLO,1.0,7.35,95.0,33594,FR,UPS,0
6236,KOLLEKTION,3.0,4.175,0.0,20420,DE,UPS,0
6237,FVORHANG,1.0,1.08,85.0,27201,FR,UPS,0
6238,LAMELLE,2.0,0.0,623.0,27495,DE,TOUR_SPED,0
6239,PLISSEE_20,1.0,0.0,0.0,16402,DE,DHL,0
6240,JALOUSIE,2.0,9.93,144.5,27376,FR,UPS,0
6241,KOLLEKTION,3.0,4.19,0.0,19355,DE,UPS,0
6242,INSCHUTZ,6.0,0.0,0.0,21707,DE,TOUR_SPED,0
6243,JALOUSIE,19.0,150.16,1741.6,36704,EE,UPS,0
6244,ROLLO,1.0,9.055,222.5,33676,DE,UPS,0
6245,PLISSEE_20,5.0,3.36,224.4,25660,DE,UPS,0
6246,INSCHUTZ,1.0,0.0,0.0,17208,DE,TOUR_SPED,0
6247,PLISSEE_20,2.0,1.765,0.0,15945,DE,UPS,0
6248,INSCHUTZ,2.0,1.98,0.0,17786,DE,UPS,0
6249,FVORHANG,11.0,0.0,467.0,18430,DE,TOUR_SPED,0
6250,LAMELLE,2.0,0.0,0.0,29351,BE,DHL,0
6251,PLISSEE_20,2.0,1.89,88.8,27883,DE,UPS,0
6252,FVORHANG,1.0,0.0,387.0,15689,DE,TOUR_SPED,0
6253,ROLLO,1.0,1.095,94.0,35950,AT,UPS,0
6254,LAMELLE,3.0,2.44,180.0,18027,DE,UPS,0
6255,PLISSEE_WA,1.0,1.545,97.3,35950,DE,UPS,0
6256,PRODUKTION,1.0,0.0,0.0,27447,BE,DHL,0
6257,JALOUSIE,1.0,0.0,0.0,25957,DE,DHL,0
6258,ROLLO,7.0,7.325,351.5,33744,DE,UPS,0
6259,KOLLEKTION,2.0,1.78,0.0,20455,DE,UPS,0
6260,REPARATUR,4.0,2.71,218.5,24272,AT,UPS,0
6261,REPARATUR,1.0,1.08,81.7,15240,DE,UPS,0
6262,PLISSEE_20,1.0,1.42,111.8,17261,DE,UPS,0
6263,ROLLEN,20.0,0.0,0.0,35073,DE,DHL,0
6264,INSCHUTZ,10.0,0.0,0.0,36340,DE,TOUR_SPED,0
6265,PLISSEE_WA,4.0,2.14,49.7,15971,DE,UPS,0
6266,PLISSEE_20,3.0,1.22,70.5,35950,DE,UPS,0
6267,INSCHUTZ,2.0,1.2,169.0,27069,DE,UPS,0
6268,PLISSEE_20,1.0,1.125,93.7,35950,DE,UPS,0
6269,INSCHUTZ,1.0,0.0,0.0,15308,DE,TOUR_SPED,0
6270,PLISSEE_20,2.0,2.02,91.7,35950,DE,UPS,0
6271,LAMELLE,60.0,1.93,0.0,19322,DE,UPS,0
6272,PLISSEE_20,2.0,1.265,102.5,35950,DE,UPS,0
6273,ROLLO,3.0,0.37,0.0,21709,FR,UPS,0
6274,PLISSEE_20,3.0,2.695,108.7,35950,DE,UPS,0
6275,PLISSEE_20,1.0,1.0,76.7,35950,DE,UPS,0
6276,PLISSEE_20,3.0,2.52,81.7,35950,DE,UPS,0
6277,PLISSEE_20,2.0,0.0,0.0,19355,DE,DHL,0
6278,PLISSEE_20,1.0,1.1,82.5,22860,DE,UPS,0
6279,ROLLO,6.0,12.525,125.0,35950,DE,UPS,0
6280,INSCHUTZ,3.0,0.0,0.0,27667,DE,TOUR_SPED,0
6281,PLISSEE_20,2.0,1.58,76.0,29469,DE,UPS,0
6282,PLISSEE_20,1.0,0.0,0.0,26524,DE,DHL,0
6283,ENDKAPPEN,1.0,0.0,0.0,35950,DE,DHL,0
6284,JALOUSIE,1.0,1.45,75.0,20796,DE,UPS,0
6285,REPARATUR,2.0,2.76,74.5,16189,DE,UPS,0
6286,LAMELLE,6.0,0.0,870.0,29667,DE,TOUR_SPED,0
6287,KOLLEKTION,2.0,1.05,0.0,22756,CH,UPS_CH,0
6288,PLISSEE_WA,2.0,1.24,48.2,35950,DE,UPS,0
6289,PLISSEE_WA,3.0,5.24,96.0,35140,IT,UPS,0
6290,PLISSEE_20,1.0,0.99,65.7,30322,DE,UPS,0
6291,FVORHANG,22.0,6.59,405.0,36752,FR,UPS,0
6292,PAPPROHE,3.0,3.23,0.0,35950,DE,UPS,0
6293,INSCHUTZ,1.0,0.0,0.0,19590,DE,TOUR_SPED,0
6294,PLISSEE_20,1.0,0.83,57.5,20272,DE,UPS,0
6295,PLISSEE_20,2.0,4.18,282.2,15935,DE,UPS,0
6296,REPARATUR,1.0,6.91,99.9,20105,DE,UPS,0
6297,BEFESTIGUN,2.0,0.0,0.0,35950,DE,DHL,0
6298,PLISSEE_20,10.0,3.93,72.4,15246,DE,UPS,0
6299,PLISSEE_20,2.0,1.67,159.4,35950,DE,UPS,0
6300,ROLLO,2.0,5.115,145.0,35950,DE,UPS,0
6301,JALOUSIE,1.0,3.695,77.5,26089,DE,UPS,0
6302,ROLLO,2.0,8.155,294.0,35950,DE,UPS,0
6303,ROLLO,6.0,5.9,256.0,35950,DE,UPS,0
6304,INSCHUTZ,1.0,0.0,0.0,28392,DE,TOUR_SPED,0
6305,PLISSEE_20,7.0,2.61,223.8,17813,DE,UPS,0
6306,PLISSEE_20,6.0,3.73,318.0,22021,DE,UPS,0
6307,PLISSEE_20,10.0,0.21,0.0,22756,CH,UPS_CH,0
6308,KOLLEKTION,8.0,5.95,0.0,21547,DE,UPS,0
6309,ROLLO,1.0,4.9,206.4,36493,FR,UPS,0
6310,PLISSEE_20,9.0,6.2,419.4,25760,DE,UPS,0
6311,PLISSEE_20,4.0,10.11,411.5,36586,DE,UPS,0
6312,PLISSEE_20,1.0,1.295,84.5,35950,DE,UPS,0
6313,PLISSEE_20,4.0,4.66,328.0,20483,DE,UPS,0
6314,KOLLEKTION,3.0,4.18,0.0,19192,DE,UPS,0
6315,ROLLO,3.0,9.68,233.5,19100,DE,UPS,0
6316,PLISSEE_WA,1.0,1.17,71.5,35950,AT,UPS,0
6317,KOLLEKTION,3.0,4.15,0.0,30069,IT,UPS,0
6318,PLISSEE_20,4.0,2.16,119.6,17577,DE,UPS,0
6319,PLISSEE_20,1.0,0.0,0.0,22336,DE,DHL,0
6320,PLISSEE_WA,2.0,4.555,223.0,33189,IT,UPS,0
6321,INSCHUTZ,1.0,0.0,0.0,22636,DE,TOUR_SPED,0
6322,ROLLO,4.0,24.275,376.0,21053,DE,UPS,0
6323,JALOUSIE,4.0,0.0,494.0,25663,DE,TOUR_SPED,0
6324,PLISSEE_WA,2.0,1.725,71.7,35950,DE,UPS,0
6325,PLISSEE_20,1.0,1.34,110.0,26182,DE,UPS,0
6326,PLISSEE_20,1.0,1.1,90.0,18211,DE,UPS,0
6327,ROLLO,1.0,3.48,120.6,35950,DE,UPS,0
6328,PLISSEE_20,1.0,0.0,0.0,26600,DE,DHL,0
6329,PLISSEE_20,2.0,0.8,26.7,35950,AT,UPS,0
6330,ROLLO,2.0,7.485,300.0,15595,DE,UPS,0
6331,PLISSEE_20,1.0,0.98,78.7,29478,FR,UPS,0
6332,JALOUSIE,2.0,4.26,216.0,22407,DE,UPS,0
6333,FVORHANG,6.0,3.775,247.0,33821,DE,UPS,0
6334,PLISSEE_20,10.0,9.07,516.4,26052,DE,UPS,0
6335,ROLLO,5.0,0.0,98.6,29469,DE,TOUR_SPED,0
6336,REPARATUR,1.0,1.69,99.9,26487,DE,UPS,0
6337,PLISSEE_20,1.0,0.835,70.2,35950,DE,UPS,0
6338,PLISSEE_20,2.0,1.39,140.1,18455,DE,UPS,0
6339,FVORHANG,26.0,0.0,910.0,22756,CH,TOUR_SPED,0
6340,PLISSEE_20,3.0,2.86,149.0,15635,DE,UPS,0
6341,FALTROLLO,3.0,4.585,280.0,37163,DE,UPS,0
6342,ROLLO,1.0,0.0,0.0,35950,DE,DHL,0
6343,INSCHUTZ,15.0,0.0,0.0,27667,DE,TOUR_SPED,0
6344,PLISSEE_20,1.0,0.0,0.0,35950,DE,DHL,0
6345,BEFESTIGUN,1.0,0.125,0.0,30567,BE,UPS,0
6346,JALOUSIE,1.0,2.26,109.0,35950,DE,UPS,0
6347,PLISSEE_20,2.0,1.635,76.0,35950,DE,UPS,0
6348,PLISSEE_WA,13.0,2.305,252.6,24163,DE,UPS,0
6349,PLISSEE_20,2.0,1.73,61.0,20796,DE,UPS,0
6350,ROLLO,25.0,5.555,250.0,15432,DE,UPS,0
6351,ROLLO,1.0,3.07,100.6,22756,CH,UPS_CH,0
6352,INSCHUTZ,2.0,0.0,0.0,17577,DE,TOUR_SPED,0
6353,PLISSEE_20,1.0,0.92,74.8,19912,DE,UPS,0
6354,PLISSEE_20,3.0,2.14,166.8,18170,DE,UPS,0
6355,PLISSEE_20,4.0,4.1,162.0,36586,DE,UPS,0
6356,PLISSEE_20,1.0,1.03,70.0,24347,DE,UPS,0
6357,ROLLO,1.0,2.425,130.0,35950,AT,UPS,0
6358,BEFESTIGUN,1.0,0.0,0.0,35950,DE,DHL,0
6359,PLISSEE_20,2.0,1.08,50.0,17795,DE,UPS,0
6360,ROLLO,3.0,7.215,166.0,35950,DE,UPS,0
6361,ZUBEHÖRBEU,1.0,0.0,0.0,35950,DE,DHL,0
6362,PLISSEE_WA,3.0,3.025,112.7,35950,CH,UPS,0
6363,ROLLO,2.0,3.765,192.0,35950,DE,UPS,0
6364,PLISSEE_20,1.0,0.975,71.7,35950,DE,UPS,0
6365,LAMELLE,3.0,0.0,482.29999999999995,34363,DE,TOUR_SPED,0
6366,PLISSEE_20,1.0,0.9,58.5,27780,DE,UPS,0
6367,PLISSEE_WA,1.0,1.105,72.0,35950,DE,UPS,0
6368,ROLLO,1.0,1.215,145.0,35950,DE,UPS,0
6369,PLISSEE_20,4.0,3.22,295.4,35950,DE,UPS,0
6370,PLISSEE_20,2.0,2.03,83.7,35580,DE,UPS,0
6371,LAMELLE,3.0,7.050000000000001,301.0,22051,DE,UPS,0
6372,ROLLO,1.0,3.65,180.0,35950,AT,UPS,0
6373,ROLLO,9.0,25.03,929.5,29599,FR,UPS,0
6374,INSCHUTZ,1.0,0.0,0.0,15849,DE,TOUR_SPED,0
6375,ROLLO,5.0,0.0,0.0,23252,DE,DHL,0
6376,ROLLO,2.0,5.51,134.0,29744,DE,UPS,0
6377,REPARATUR,1.0,0.9,83.5,18170,DE,UPS,0
6378,INSCHUTZ,1.0,0.0,0.0,16575,DE,TOUR_SPED,0
6379,INSCHUTZ,4.0,2.015,0.0,23006,DE,UPS,0
6380,PLISSEE_WA,2.0,0.15,40.0,35434,FR,UPS,0
6381,ROLLO,1.0,3.34,100.0,35950,DE,UPS,0
6382,INSCHUTZ,2.0,2.665,0.0,15828,DE,UPS,0
6383,VARIOROLLO,1.0,6.935,152.0,25678,DE,UPS,0
6384,PLISSEE_20,3.0,2.37,189.7,16091,DE,UPS,0
6385,ROLLO,2.0,3.395,249.0,35950,DE,UPS,0
6386,PLISSEE_WA,1.0,0.92,59.7,35950,DE,UPS,0
6387,PLISSEE_20,6.0,3.695,419.6,35950,DE,UPS,0
6388,BEFESTIGUN,1.0,0.0,0.0,35950,DE,DHL,0
6389,PLISSEE_20,1.0,1.49,87.7,37063,DE,UPS,0
6390,PLISSEE_WA,3.0,2.93,210.0,20829,DE,UPS,0
6391,PLISSEE_WA,2.0,1.21,54.7,35950,DE,UPS,0
6392,INSCHUTZ,5.0,0.0,0.0,15494,DE,TOUR_SPED,0
6393,KOLLEKTION,2.0,1.05,0.0,22756,CH,UPS_CH,0
6394,INSCHUTZ,1.0,0.0,0.0,15308,DE,TOUR_SPED,0
6395,PLISSEE_WA,1.0,1.73,97.4,18275,DE,UPS,0
6396,PLISSEE_WA,3.0,2.355,115.5,35950,CH,UPS,0
6397,ROLLO,3.0,1.74,103.0,35950,AT,UPS,0
6398,PLISSEE_20,76.0,2.33,0.0,17211,DE,UPS,0
6399,PLISSEE_WA,2.0,2.69,104.0,35950,AT,UPS,0
6400,PLISSEE_20,1.0,0.0,0.0,16697,DE,DHL,0
6401,INSCHUTZ,2.0,0.0,0.0,21621,DE,TOUR_SPED,0
6402,JALOUSIE,2.0,3.5,186.0,17665,DE,UPS,0
6403,INSCHUTZ,1.485,1.405,0.0,15240,DE,UPS,0
6404,INSCHUTZ,1.0,0.0,0.0,19355,DE,TOUR_SPED,0
6405,INSCHUTZ,1.0,11.86,0.0,28984,DE,UPS,0
6406,PLISSEE_WA,1.0,0.855,49.3,35950,DE,UPS,0
6407,KOLLEKTION,8.0,5.945,0.0,23578,DE,UPS,0
6408,FVORHANG,12.0,0.0,535.0,30033,IT,SPED,0
6409,PROSPEKTE,375.0,14.74,0.0,20382,DE,UPS,0
6410,PLISSEE_20,2.0,2.13,188.5,29548,DE,UPS,0
6411,ROLLO,1.0,1.56,105.0,27372,FR,UPS,0
6412,FVORHANG,42.0,0.0,1924.0,29427,DE,TOUR_SPED,0
6413,LAMELLE,1500.0,0.62,0.0,30156,DE,UPS,0
6414,PLISSEE_20,2.0,0.59,39.2,27949,DE,UPS,0
6415,ROLLO,3.0,2.925,276.0,35950,DE,UPS,0
6416,PLISSEE_WA,1.0,0.38,34.1,22756,CH,UPS_CH,0
6417,ZUBEHÖRBEU,1.0,0.0,0.0,35950,DE,DHL,0
6418,PLISSEE_20,2.0,1.98,137.4,35950,AT,UPS,0
6419,PLISSEE_WA,1.0,1.38,98.7,35950,DE,UPS,0
6420,INSCHUTZ,3.0,0.0,0.0,22407,DE,TOUR_SPED,0
6421,PLISSEE_20,4.0,3.25,179.5,36584,DE,UPS,0
6422,JALOUSIE,9.0,18.13,346.7,35950,DE,UPS,0
6423,ROLLO,2.0,6.115,197.0,22856,DE,UPS,0
6424,KOLLEKTION,1.0,0.895,0.0,36052,DE,UPS,0
6425,INSCHUTZ,1.0,0.0,0.0,25021,DE,DHL,0
6426,ROLLO,2.0,6.3,359.0,23325,DE,UPS,0
6427,PLISSEE_WA,6.0,5.34,159.4,25768,DE,UPS,0
6428,BEFESTIGUN,1.0,0.0,0.0,35950,DE,DHL,0
6429,LAMELLE,66.0,0.77,0.0,19308,DE,UPS,0
6430,JALOUSIE,4.0,0.0,429.0,34984,DE,TOUR_SPED,0
6431,PLISSEE_20,2.0,1.94,81.0,17362,DE,UPS,0
6432,JALOUSIE,3.0,6.2,500.0,37123,IT,UPS,0
6433,PLISSEE_WA,4.0,3.54,154.0,15042,DE,UPS,0
6434,PLISSEE_20,2.0,2.72,120.0,35950,DE,UPS,0
