,Produktgruppe,Menge,Gewicht,Mass 1,Kunden-Nr.,Land,Zustellercode,Transportschaden
15220,PLISSEE_20,1.0,0.875,58.2,35950,DE,UPS,0
15221,PLISSEE_20,8.0,5.45,283.4,29167,DE,UPS,0
15222,PLISSEE_20,2.0,1.99,107.5,35950,DE,UPS,0
15223,PLISSEE_20,3.0,2.26,204.9,17234,DE,UPS,0
15224,PLISSEE_20,1.0,2.49,59.0,35827,DE,UPS,0
15225,PLISSEE_20,3.0,3.455,124.7,35950,DE,UPS,0
15226,PLISSEE_20,16.0,0.51,0.0,36044,N_A,UPS,0
15227,PLISSEE_20,9.0,1.27,0.0,34906,DE,UPS,0
15228,PLISSEE_20,160.0,4.63,0.0,16402,DE,UPS,0
15229,PLISSEE_20,2.0,0.805,33.5,35950,DE,UPS,0
15230,PLISSEE_20,1.0,1.18,105.5,35950,DE,UPS,0
15231,PLISSEE_20,5.0,2.295,140.4,35950,CH,UPS,0
15232,ROLLO,3.0,1.62,95.5,35950,DE,UPS,0
15233,PLISSEE_20,7.0,3.78,268.4,16091,DE,UPS,0
15234,PLISSEE_WA,2.0,4.74,199.0,34470,DE,UPS,0
15235,ROLLO,1.0,1.25,90.0,35950,DE,UPS,0
15236,PLISSEE_20,2.0,2.16,173.5,36139,DE,UPS,0
15237,ROLLO,2.0,1.625,60.0,35950,DE,UPS,0
15238,REPARATUR,1.0,1.03,99.9,18659,DE,UPS,0
15239,ROLLO,1.0,0.81,50.7,35950,DE,UPS,0
15240,REPARATUR,1.0,1.25,72.0,27447,BE,UPS,0
15241,ROLLO,2.0,3.02,100.0,35950,DE,UPS,0
15242,REPARATUR,1.0,1.18,70.0,16064,DE,UPS,0
15243,PLISSEE_20,1.0,1.415,108.7,35950,DE,UPS,0
15244,PRÜFUNG,1.0,1.38,99.9,25962,DE,UPS,0
15245,REPARATUR,1.0,1.35,99.9,27629,DE,UPS,0
15246,ROLLO,6.0,1.785,120.0,35950,DE,UPS,0
15247,PLISSEE_WA,2.0,1.935,149.7,35950,DE,UPS,0
15248,FALTROLLO,2.0,4.95,259.0,23533,DE,UPS,0
15249,PLISSEE_20,3.0,2.47,74.0,19698,DE,UPS,0
15250,PLISSEE_20,2.0,1.255,52.2,35950,DE,UPS,0
15251,PLISSEE_WA,2.0,2.16,141.0,17312,DE,UPS,0
15252,ROLLO,1.0,0.52,0.0,33198,FR,UPS,0
15253,FALTROLLO,1.0,0.72,0.0,36879,FR,UPS,0
15254,PLISSEE_WA,2.0,0.82,30.2,35950,DE,UPS,0
15255,ROLLO,9.0,4.975,348.9,35950,DE,UPS,0
15257,PLISSEE_20,1.0,0.895,47.7,35950,CH,UPS,0
15258,PLISSEE_20,2.0,2.36,226.1,35950,DE,UPS,0
15259,PLISSEE_20,1.0,0.0,0.0,33346,DE,DHL,0
15260,PLISSEE_WA,1.0,0.0,0.0,23578,DE,DHL,0
15261,ROLLO,10.0,9.19,248.6,28964,BH,UPS,0
15262,PLISSEE_20,6.0,5.42,554.8,35950,CH,UPS,0
15263,PLISSEE_20,2.0,1.19,71.1,24605,DE,UPS,0
15264,PLISSEE_20,3.0,4.8,138.0,19179,DE,UPS,0
15265,PLISSEE_20,3.0,1.905,104.4,35950,DE,UPS,0
15267,PLISSEE_20,2.0,1.86,86.7,35950,DE,UPS,0
15268,PLISSEE_20,3.0,2.83,147.8,35950,CH,UPS,0
15269,ENDKAPPEN,6.0,0.0,0.0,37358,DE,DHL,0
15271,ROLLO,3.0,5.68,225.3,35950,DE,UPS,0
15274,REPARATUR,3.0,3.84,324.0,26007,DE,UPS,0
15276,JALOUSIE,2.0,5.19,172.5,34387,DE,UPS,0
15277,ROLLO,1.0,1.29,113.9,35950,DE,UPS,0
15278,GETRIEBE,1.0,0.0,0.0,19456,DE,DHL,0
15279,ROLLO,5.0,1.73,133.0,19355,DE,UPS,0
15280,GETRIEBE,1.0,0.0,0.0,19767,DE,DHL,0
15281,PLISSEE_20,4.0,1.74,86.9,35950,CH,UPS,0
15282,ROLLO,1.0,1.45,77.5,35950,DE,UPS,0
15284,JALOUSIE,1.0,2.67,120.0,24895,DE,UPS,0
15285,JALOUSIE,2.0,2.71,52.4,21708,BE,UPS,0
15286,PLISSEE_20,1.0,1.22,89.7,35950,DE,UPS,0
15287,FVORHANG,1.0,0.0,0.0,16907,DE,DHL,0
15289,PLISSEE_20,4.0,3.1,153.0,35950,DE,UPS,0
15290,REPARATUR,4.0,3.73,267.2,22049,DE,UPS,0
15291,PLISSEE_20,3.0,7.18,333.0,19767,DE,UPS,0
15293,ROLLO,4.0,2.87,387.0,27006,DE,UPS,0
15294,PLISSEE_20,4.0,6.185,416.6,35950,AT,UPS,0
15295,FALTROLLO,3.0,7.34,400.5,19573,DE,UPS,0
15296,PLISSEE_20,20.0,0.0,0.0,25556,DE,DHL,0
15297,FALTROLLO,5.0,11.93,739.0,21708,BE,UPS,0
15298,PLISSEE_20,6.0,0.0,0.0,15102,DE,DHL,0
15299,PLISSEE_20,30.0,0.0,0.0,15883,DE,DHL,0
15300,PLISSEE_20,12.0,0.0,0.0,15102,DE,DHL,0
15302,ROLLO,2.0,6.21,141.5,35950,AT,UPS,0
15303,PRÜFUNG,2.0,5.95,184.4,16976,DE,UPS,0
15304,SHUTTERS,30.0,0.58,0.0,15006,DE,UPS,0
15305,BEFESTIGUN,5.0,0.0,0.0,30774,DE,DHL,0
15306,BEFESTIGUN,4.0,0.0,0.0,21199,DE,DHL,0
15308,SONSTIGE,1.0,0.0,0.0,16899,DE,DHL,0
15309,PLISSEE_20,1.0,0.0,0.0,33135,DE,DHL,0
15314,INSCHUTZ,2.2,2.235,0.0,29596,DE,UPS,0
15318,SCHNUR,30.0,0.0,0.0,20013,DE,DHL,0
15320,SONSTIGE,6.0,0.0,0.0,18331,DE,DHL,0
15321,PLISSEE_20,8.0,0.0,0.0,26909,DE,DHL,0
15322,SONSTIGE,3.0,0.0,0.0,15964,DE,DHL,0
15323,JALOUSIE,0.1,0.0,0.0,36044,BE,DHL,0
15324,ROLLEN,30.0,0.0,0.0,22756,CH,DHL,0
15326,INSCHUTZ,2.0,0.0,0.0,17714,DE,DHL,0
15327,SONSTIGE,4.0,0.0,0.0,16303,DE,DHL,0
15328,INSCHUTZ,50.0,0.0,0.0,18952,DE,DHL,0
15329,SCHNUR,50.0,0.0,0.0,15001,DE,DHL,0
15330,SCHNUR,10.0,0.0,0.0,20033,DE,DHL,0
15331,SCHNUR,6.0,0.0,0.0,22453,DE,DHL,0
15332,INSCHUTZ,1.0,0.0,0.0,15689,DE,DHL,0
15333,INSCHUTZ,20.0,0.0,0.0,26748,DE,DHL,0
15334,INSCHUTZ,50.0,0.0,0.0,25308,DE,DHL,0
15335,SCHRAUBEN,20.0,0.0,0.0,27495,DE,DHL,0
15336,ENDKAPPEN,30.0,0.0,0.0,26832,DE,DHL,0
15337,INSCHUTZ,8.0,0.0,0.0,19422,DE,DHL,0
15338,INSCHUTZ,8.0,0.0,0.0,32388,DE,DHL,0
15340,INSCHUTZ,4.0,0.0,0.0,25214,DE,DHL,0
15341,INSCHUTZ,2.0,0.0,0.0,20455,DE,DHL,0
15342,JALOUSIE,10.0,0.0,0.0,28510,DE,DHL,0
15344,JALOUSIE,1.0,0.0,339.0,15001,DE,TOUR_SPED,0
15345,LAMELLE,1.0,0.0,362.0,30156,DE,TOUR_SPED,0
15346,ROLLO,76.0,0.0,5550.7,15134,DE,TOUR_SPED,0
15347,INSCHUTZ,9.0,0.0,0.0,15134,DE,TOUR_SPED,0
15348,FVORHANG,5.0,0.0,1571.0,15134,DE,TOUR_SPED,0
15349,LAMELLE,104.0,0.0,6340.5,36520,DE,TOUR_SPED,0
15350,JALOUSIE,14.0,0.0,1064.0,22316,DE,TOUR_SPED,0
15351,SHUTTERS,4.0,0.0,0.0,25417,DE,TOUR_SPED,0
15352,JALOUSIE,11.0,0.0,0.0,25417,DE,TOUR_SPED,0
15353,INSCHUTZ,7.0,0.0,0.0,29317,DE,TOUR_SPED,0
15354,INSCHUTZ,2.0,0.0,0.0,26909,DE,TOUR_SPED,0
15355,INSCHUTZ,4.0,0.0,0.0,26892,DE,TOUR_SPED,0
15356,INSCHUTZ,2.0,0.0,0.0,26892,DE,TOUR_SPED,0
15357,LAMELLE,5.0,0.0,340.0,15051,DE,TOUR_SPED,0
15358,INSCHUTZ,1.0,0.0,0.0,22515,DE,TOUR_SPED,0
15359,INSCHUTZ,2.0,0.0,0.0,22515,DE,TOUR_SPED,0
15360,LAMELLE,4.0,0.0,1103.5,28685,DE,TOUR_SPED,0
15361,SHUTTERS,3.0,0.0,0.0,16779,DE,TOUR_SPED,0
15362,LAMELLE,53.0,0.0,7180.0,16629,DE,TOUR_SPED,0
15365,INSCHUTZ,4.0,0.0,0.0,16629,DE,TOUR_SPED,0
15366,INSCHUTZ,1.0,0.0,0.0,15036,DE,TOUR_SPED,0
15370,INSCHUTZ,1.0,0.0,0.0,20727,DE,TOUR_SPED,0
15371,LAMELLE,3.0,0.0,708.0,16907,DE,TOUR_SPED,0
15372,LAMELLE,4.0,0.0,893.0,16907,DE,TOUR_SPED,0
15373,INSCHUTZ,5.5,0.0,0.0,19082,DE,TOUR_SPED,0
15376,INSCHUTZ,5.0,0.0,0.0,19082,DE,TOUR_SPED,0
15377,INSCHUTZ,4.0,0.0,0.0,18009,DE,TOUR_SPED,0
15378,INSCHUTZ,7.0,0.0,0.0,18009,DE,TOUR_SPED,0
15379,JALOUSIE,12.0,0.0,110.0,18009,DE,TOUR_SPED,0
15380,FVORHANG,45.0,0.0,1902.0,17718,DE,TOUR_SPED,0
15381,FVORHANG,12.0,0.0,875.0,17718,DE,TOUR_SPED,0
15382,LAMELLE,2.0,0.0,378.2,15932,DE,TOUR_SPED,0
15384,INSCHUTZ,2.0,0.0,0.0,15932,DE,TOUR_SPED,0
15385,INSCHUTZ,3.0,0.0,0.0,21438,DE,TOUR_SPED,0
15386,INSCHUTZ,4.0,0.0,0.0,29790,DE,TOUR_SPED,0
15387,INSCHUTZ,2.0,0.0,0.0,18457,DE,TOUR_SPED,0
15390,LAMELLE,1.0,0.0,430.0,18457,DE,TOUR_SPED,0
15391,REPARATUR,1.0,0.0,220.0,18457,DE,TOUR_SPED,0
15392,INSCHUTZ,3.0,0.0,0.0,26344,DE,TOUR_SPED,0
15393,JALOUSIE,4.0,0.0,474.0,27830,DE,TOUR_SPED,0
15394,INSCHUTZ,4.0,0.0,0.0,33862,DE,TOUR_SPED,0
15395,INSCHUTZ,2.0,0.0,0.0,33862,DE,TOUR_SPED,0
15396,FVORHANG,11.0,0.0,740.0,23592,DE,TOUR_SPED,0
15397,INSCHUTZ,1.0,0.0,0.0,29717,DE,TOUR_SPED,0
15398,JALOUSIE,3.0,0.0,0.0,15211,DE,TOUR_SPED,0
15399,FVORHANG,5.0,0.0,430.0,33992,DE,TOUR_SPED,0
15400,LAMELLE,35.0,0.0,633.0,16406,DE,TOUR_SPED,0
15401,INSCHUTZ,4.0,0.0,0.0,31985,DE,TOUR_SPED,0
15402,LAMELLE,960.0,0.0,307.0,29695,DE,TOUR_SPED,0
15403,ROLLO,8.0,0.0,871.0,29695,DE,TOUR_SPED,0
15404,LAMELLE,3.0,0.0,484.5,19461,DE,TOUR_SPED,0
15405,INSCHUTZ,1.0,0.0,0.0,28385,DE,TOUR_SPED,0
15406,INSCHUTZ,1.0,0.0,0.0,15796,DE,TOUR_SPED,0
15407,INSCHUTZ,1.0,0.0,0.0,35016,DE,TOUR_SPED,0
15408,JALOUSIE,4.0,0.0,0.0,25917,DE,TOUR_SPED,0
15409,JALOUSIE,1.0,0.0,283.0,20364,DE,TOUR_SPED,0
15410,INSCHUTZ,10.0,0.0,0.0,35425,DE,TOUR_SPED,0
15411,LAMELLE,7.0,0.0,250.0,19366,DE,TOUR_SPED,0
15413,INSCHUTZ,1.0,0.0,0.0,32549,DE,TOUR_SPED,0
15416,ROLLO,1.0,0.0,223.0,30395,DE,TOUR_SPED,0
15417,INSCHUTZ,1.0,0.0,0.0,30395,DE,TOUR_SPED,0
15419,INSCHUTZ,13.0,0.0,0.0,25999,DE,TOUR_SPED,0
15420,INSCHUTZ,2.0,0.0,0.0,27006,DE,TOUR_SPED,0
15422,LAMELLE,19.0,0.0,933.0,27778,DE,TOUR_SPED,0
15424,FVORHANG,1.0,0.0,660.0,17414,DE,TOUR_SPED,0
15425,ROLLO,1.0,0.0,250.0,29466,FR,TOUR_SPED,0
15426,ROLLO,5.0,0.0,250.0,21709,FR,TOUR_SPED,0
15427,LAMELLE,26.0,0.0,1265.0,27371,FR,TOUR_SPED,0
15428,ROLLO,1.0,0.0,336.0,35184,FR,TOUR_SPED,0
15431,INSCHUTZ,2.0,0.0,0.0,32600,DE,TOUR_SPED,0
15432,FVORHANG,7.0,0.0,575.0,29448,DE,TOUR_SPED,0
15433,PLISSEE_20,38.0,0.0,625.6,29093,DE,TOUR_SPED,0
15434,LAMELLE,3.0,0.0,690.0,28870,DE,TOUR_SPED,0
15435,INSCHUTZ,3.0,0.0,0.0,27435,DE,TOUR_SPED,0
15436,INSCHUTZ,3.0,0.0,336.5,31363,LU,TOUR_SPED,0
15438,INSCHUTZ,7.0,0.0,0.0,21708,BE,TOUR_SPED,0
15439,JALOUSIE,1.0,0.0,304.5,21708,BE,TOUR_SPED,0
15440,INSCHUTZ,1.0,0.0,0.0,36207,BE,TOUR_SPED,0
15441,INSCHUTZ,13.0,0.0,0.0,29451,BE,TOUR_SPED,0
15444,VARIOROLLO,4.0,0.0,375.0,33128,BE,TOUR_SPED,0
15445,INSCHUTZ,5.0,0.0,0.0,36466,BE,TOUR_SPED,0
15446,INSCHUTZ,1.0,0.0,0.0,37316,BE,KEP,0
15447,INSCHUTZ,1.0,0.0,0.0,15102,DE,TOUR_SPED,0
15452,INSCHUTZ,6.0,0.0,0.0,15308,DE,TOUR_SPED,0
15456,INSCHUTZ,3.1,0.0,0.0,15308,DE,TOUR_SPED,0
15457,LAMELLE,1.0,0.0,560.0,15308,DE,TOUR_SPED,0
15459,REPARATUR,1.0,0.0,204.1,17577,DE,TOUR_SPED,0
15460,FVORHANG,9.0,0.0,485.0,25126,DE,TOUR_SPED,0
15461,INSCHUTZ,1.0,0.0,0.0,18455,DE,TOUR_SPED,0
15462,FVORHANG,4.0,0.0,595.2,15971,DE,TOUR_SPED,0
15463,INSCHUTZ,1.0,0.0,0.0,15494,DE,TOUR_SPED,0
15464,REPARATUR,10.0,0.0,984.0,27372,FR,TOUR_SPED,0
15466,INSCHUTZ,7.0,0.0,0.0,25735,DE,TOUR_SPED,0
15467,INSCHUTZ,5.0,0.0,0.0,20387,DE,TOUR_SPED,0
15468,INSCHUTZ,1.0,0.0,0.0,24995,DE,TOUR_SPED,0
15469,INSCHUTZ,2.0,0.0,0.0,25060,DE,TOUR_SPED,0
15471,INSCHUTZ,3.0,0.0,0.0,20388,DE,TOUR_SPED,0
15474,INSCHUTZ,1.0,0.0,0.0,34426,DE,TOUR_SPED,0
15476,PLISSEE_WA,129.0,11.835,439.0,22756,CH,UPS_CH,0
15477,PLISSEE_20,1.0,3.735,207.0,22241,DE,UPS,0
15478,PLISSEE_20,1.0,0.82,0.0,21421,DE,UPS,0
15479,PLISSEE_20,1.0,3.45,210.0,35950,DE,UPS,0
15480,REPARATUR,1.0,1.76,99.9,36661,DE,UPS,0
15481,JALOUSIE,3.0,5.74,257.6,15101,DE,UPS,0
15482,ROLLO,1.0,2.855,140.5,35950,DE,UPS,0
15483,JALOUSIE,3.0,3.38,198.0,36796,BE,UPS,0
15484,PLISSEE_20,2.0,0.84,39.7,35950,CH,UPS,0
15485,LAMELLE,26.0,2.365,0.0,20384,DE,UPS,0
15486,ROLLO,2.0,4.22,268.0,35950,DE,UPS,0
15487,ROLLO,4.0,5.35,210.0,35950,DE,UPS,0
15488,PLISSEE_WA,3.0,2.71,241.8,35950,DE,UPS,0
15489,PLISSEE_20,2.0,1.615,75.7,35950,DE,UPS,0
15490,PLISSEE_20,3.0,1.98,66.7,35950,DE,UPS,0
15491,PLISSEE_20,6.0,3.62,85.0,29077,LU,UPS,0
15492,PLISSEE_20,4.0,2.465,188.3,35950,CH,UPS,0
15493,PLISSEE_WA,2.0,1.79,65.1,35950,DE,UPS,0
15494,PLISSEE_WA,2.0,1.58,72.2,35950,DE,UPS,0
15495,PLISSEE_20,1.0,1.445,90.5,35950,DE,UPS,0
15496,PLISSEE_20,2.0,1.345,43.2,35950,DE,UPS,0
15497,PLISSEE_20,4.0,2.25,230.4,20053,DE,UPS,0
15498,PLISSEE_20,2.0,1.15,85.0,35950,CH,UPS,0
15499,PLISSEE_20,2.0,5.125,150.0,36338,IT,UPS,0
15501,PLISSEE_20,1.0,0.955,74.7,35950,DE,UPS,0
15502,PLISSEE_20,1.0,0.785,53.5,35950,DE,UPS,0
15503,PLISSEE_20,2.0,1.4,60.7,35950,DE,UPS,0
15504,ROLLO,3.0,5.325,129.0,35950,DE,UPS,0
15505,PLISSEE_20,2.0,1.46,55.4,35950,DE,UPS,0
15506,ROLLO,4.0,4.47,161.0,35950,DE,UPS,0
15507,PLISSEE_WA,2.0,2.19,200.60000000000002,22756,CH,UPS_CH,0
15508,PLISSEE_20,4.0,2.93,147.8,22756,CH,UPS_CH,0
15509,PLISSEE_20,3.0,1.57,88.3,22756,CH,UPS_CH,0
15510,ROLLO,3.0,6.685,233.0,35950,DE,UPS,0
15511,PLISSEE_20,2.0,1.1,48.8,22756,CH,UPS_CH,0
15512,VARIOROLLO,3.0,13.32,300.0,24568,LU,UPS,0
15513,ROLLO,7.0,0.17,140.0,22756,CH,UPS_CH,0
15514,PLISSEE_20,9.0,7.68,568.8,35950,DE,UPS,0
15515,PLISSEE_20,2.0,0.18,0.0,22756,CH,UPS_CH,0
15516,PLISSEE_20,1.0,1.02,76.1,35950,DE,UPS,0
15517,PLISSEE_20,20.0,0.18,0.0,22756,CH,UPS_CH,0
15518,ROLLO,4.0,5.955,204.0,35950,DE,UPS,0
15519,PLISSEE_20,2.0,1.5,57.0,35950,DE,UPS,0
15520,PLISSEE_20,4.0,2.77,141.0,22756,CH,UPS_CH,0
15521,ROLLO,1.0,3.815,100.0,30534,IT,UPS,0
15522,ROLLO,2.0,4.885,274.0,35950,DE,UPS,0
15523,PLISSEE_20,3.0,1.675,114.9,35950,DE,UPS,0
15524,PLISSEE_20,2.0,4.885,260.0,30033,IT,UPS,0
15525,PAPPROHE,3.0,0.67,0.0,35950,DE,UPS,0
15526,ROLLO,10.0,2.925,128.9,17577,DE,UPS,0
15527,JALOUSIE,1.0,2.065,84.0,35950,DE,UPS,0
15528,ROLLO,6.0,5.67,322.0,35950,DE,UPS,0
15529,LAMELLE,26.0,0.925,0.0,20827,DE,UPS,0
15530,LAMELLE,13.0,2.025,0.0,34811,DE,UPS,0
15531,JALOUSIE,1.0,2.7,96.0,35950,DE,UPS,0
15532,LAMELLE,39.0,1.755,0.0,22699,DE,UPS,0
15533,LAMELLE,19.0,2.555,0.0,35963,FR,UPS,0
15534,PLISSEE_20,1.0,0.855,52.2,35950,DE,UPS,0
15535,PLISSEE_20,5.0,5.99,204.0,35950,DE,UPS,0
15536,PLISSEE_20,1.0,0.92,74.7,35950,DE,UPS,0
15537,PLISSEE_20,3.0,2.415,214.10000000000002,35950,DE,UPS,0
15538,PLISSEE_20,1.0,1.02,79.7,35950,DE,UPS,0
15539,JALOUSIE,2.0,2.325,200.0,35950,DE,UPS,0
15540,PLISSEE_20,1.0,0.975,67.7,35950,DE,UPS,0
15541,ROLLO,7.0,5.72,138.8,35950,DE,UPS,0
15542,ROLLO,7.0,11.69,280.0,35950,DE,UPS,0
15543,PLISSEE_20,1.0,1.185,89.4,35950,DE,UPS,0
15544,ROLLO,3.0,2.595,212.0,35950,DE,UPS,0
15545,PLISSEE_WA,1.0,1.135,71.4,35950,DE,UPS,0
15546,ROLLO,7.0,15.495000000000001,354.0,35950,DE,UPS,0
15547,PLISSEE_20,4.0,6.33,168.5,35950,DE,UPS,0
15548,PLISSEE_20,2.0,1.42,57.7,35950,DE,UPS,0
15549,ROLLO,2.0,3.755,248.0,35950,DE,UPS,0
15550,PLISSEE_20,1.0,1.295,98.7,35950,CH,UPS,0
15551,PLISSEE_20,4.0,3.31,244.2,19955,DE,UPS,0
15552,PLISSEE_WA,3.0,2.93,210.0,20829,DE,UPS,0
15553,PLISSEE_20,7.0,4.33,304.0,30742,IT,UPS,0
15554,ROLLO,1.0,5.23,220.0,35950,DE,UPS,0
15555,PLISSEE_20,2.0,0.98,83.5,30489,IT,UPS,0
15556,JALOUSIE,1.0,1.11,40.0,37190,DE,UPS,0
15557,PLISSEE_20,1.0,1.235,94.2,35950,DE,UPS,0
15558,REPARATUR,1.0,0.8,99.9,17208,DE,UPS,0
15559,PLISSEE_20,2.0,1.68,57.7,35950,DE,UPS,0
15560,PLISSEE_20,2.0,1.25,61.2,29091,DE,UPS,0
15561,PLISSEE_20,2.0,1.995,70.0,35950,AT,UPS,0
15562,PLISSEE_20,4.0,2.52,135.5,17309,DE,UPS,0
15563,PLISSEE_20,1.0,0.97,74.7,35950,DE,UPS,0
15564,PLISSEE_20,1.0,3.805,197.0,35950,DE,UPS,0
15565,FALTROLLO,8.0,12.23,851.0,20563,DE,UPS,0
15566,PLISSEE_20,2.0,3.65,196.6,20557,DE,UPS,0
15567,PLISSEE_20,8.0,12.17,122.0,20734,DE,UPS,0
15568,PLISSEE_20,1.0,1.06,71.7,35950,DE,UPS,0
15569,PLISSEE_20,4.0,2.02,214.6,15971,DE,UPS,0
15570,PLISSEE_20,8.0,4.9,305.0,15540,DE,UPS,0
15571,PLISSEE_20,19.0,14.88,1663.3,35950,DE,UPS,0
15572,REPARATUR,1.0,1.98,131.0,22032,DE,UPS,0
15573,PLISSEE_20,4.0,3.69,166.1,17312,DE,UPS,0
15574,PLISSEE_20,3.0,2.23,155.0,35950,DE,UPS,0
15575,PLISSEE_20,4.0,2.33,211.1,17885,DE,UPS,0
15576,ROLLO,3.0,6.31,170.5,35950,DE,UPS,0
15577,PLISSEE_20,1.0,0.92,86.2,16899,DE,UPS,0
15578,PLISSEE_20,2.0,1.72,182.0,33373,DE,UPS,0
15579,PLISSEE_20,3.0,2.72,276.1,35950,DE,UPS,0
15580,PLISSEE_20,1.0,1.02,94.5,15803,DE,UPS,0
15581,JALOUSIE,3.0,8.845,335.0,25422,DE,UPS,0
15582,REPARATUR,1.0,1.69,80.0,26344,DE,UPS,0
15583,JALOUSIE,4.0,8.465,397.0,17659,DE,UPS,0
15584,PLISSEE_20,4.0,2.33,151.7,26409,DE,UPS,0
15585,JALOUSIE,3.0,6.505,350.0,35950,DE,UPS,0
15586,PLISSEE_20,5.0,2.97,241.4,16098,DE,UPS,0
15587,PLISSEE_20,5.0,4.99,119.7,35950,DE,UPS,0
15588,PLISSEE_20,8.0,6.205,240.1,20827,DE,UPS,0
15589,PLISSEE_20,9.0,7.18,636.2,26497,DE,UPS,0
15590,ROLLO,1.0,1.35,78.0,19331,DE,UPS,0
15591,PLISSEE_WA,1.0,1.055,68.6,35950,DE,UPS,0
15592,PLISSEE_WA,3.0,3.39,307.7,19298,DE,UPS,0
15593,PLISSEE_20,3.0,2.54,270.3,17312,DE,UPS,0
15594,ROLLO,3.0,7.44,203.5,35950,DE,UPS,0
15595,PLISSEE_WA,1.0,1.17,88.2,22051,DE,UPS,0
15596,PLISSEE_20,2.0,1.84,97.2,22143,DE,UPS,0
15597,PLISSEE_WA,1.0,0.99,60.2,34953,DE,UPS,0
15598,PLISSEE_20,2.0,1.5,145.0,18457,DE,UPS,0
15599,PLISSEE_20,5.0,3.7,262.5,22756,CH,UPS_CH,0
15600,PLISSEE_20,1.0,1.11,77.0,35950,DE,UPS,0
15601,PLISSEE_20,8.0,5.855,94.1,22756,CH,UPS_CH,0
15602,JALOUSIE,8.0,11.82,408.6,21708,BE,UPS,0
15603,ROLLO,6.0,3.58,229.0,35950,CH,UPS,0
15604,PLISSEE_20,1.0,1.05,86.5,22756,CH,UPS_CH,0
15605,PLISSEE_20,1.0,1.265,102.7,35950,DE,UPS,0
15606,PLISSEE_20,11.0,12.915,1101.2,30621,DE,UPS,0
15607,ROLLO,8.0,0.0,784.2,27892,BE,TOUR_SPED,8
15608,LAMELLE,6.0,0.0,1180.5,27892,BE,TOUR_SPED,0
15609,ROLLO,10.0,0.0,606.5,27669,BE,TOUR_SPED,0
15610,FVORHANG,7.0,0.0,802.0,27669,BE,TOUR_SPED,0
15611,ROLLO,1.0,5.375,175.0,35950,DE,UPS,0
15612,INSCHUTZ,1.0,7.675,0.0,36796,BE,UPS,0
15613,PLISSEE_WA,1.0,1.465,98.7,35950,DE,UPS,0
15614,JALOUSIE,4.0,0.0,152.4,22756,CH,UPS,0
15615,LAMELLE,388.0,0.0,0.0,29351,BE,TOUR_SPED,0
15616,REPARATUR,1.0,0.0,226.0,25568,DE,TOUR_SPED,0
15617,JALOUSIE,17.0,0.0,750.0,16255,DE,TOUR_SPED,0
15618,LAMELLE,2.0,0.0,348.0,16255,DE,TOUR_SPED,0
15620,INSCHUTZ,1.0,0.0,0.0,27477,BE,TOUR_SPED,0
15621,PLISSEE_20,1.0,0.5,31.0,35950,DE,UPS,0
15622,PLISSEE_20,1.0,1.19,84.0,35950,DE,UPS,0
15624,INSCHUTZ,2.65,0.0,0.0,27477,BE,TOUR_SPED,0
15626,INSCHUTZ,1.0,0.0,0.0,34056,BE,TOUR_SPED,0
15627,INSCHUTZ,1.0,0.0,0.0,29149,BE,TOUR_SPED,0
15628,ROLLO,10.0,0.0,1340.0,15582,DE,TOUR_SPED,0
15630,REPARATUR,1.0,0.0,100.0,22856,DE,TOUR_SPED,0
15631,ROLLO,8.0,0.0,325.0,27535,BE,TOUR_SPED,0
15632,LAMELLE,6.0,0.0,1330.5,35827,DE,TOUR_SPED,0
15633,INSCHUTZ,11.0,0.0,0.0,24325,DE,TOUR_SPED,0
15634,LAMELLE,17.0,0.0,220.0,15719,DE,TOUR_SPED,0
15635,LAMELLE,5.5,0.0,340.0,27297,DE,TOUR_SPED,0
15636,LAMELLE,3.0,0.0,599.0,28084,DE,TOUR_SPED,0
15637,JALOUSIE,1.0,0.0,323.0,24071,DE,TOUR_SPED,0
15638,LAMELLE,3.0,0.0,734.0,15719,DE,TOUR_SPED,0
15639,PLISSEE_20,1.0,0.9,74.1,22756,CH,UPS_CH,0
15640,VARIOROLLO,2.0,0.0,422.0,25561,DE,TOUR_SPED,0
15641,FVORHANG,1.0,0.0,685.0,25561,DE,TOUR_SPED,0
15642,INSCHUTZ,2.0,0.0,0.0,15136,DE,TOUR_SPED,0
15643,INSCHUTZ,5.0,0.0,0.0,15136,DE,TOUR_SPED,0
15648,ROLLO,1.0,3.1,169.0,35950,DE,UPS,0
15649,ROLLO,2.0,0.0,510.0,23829,DE,TOUR_SPED,0
15650,INSCHUTZ,3.0,0.0,0.0,28516,DE,TOUR_SPED,0
15651,ROLLO,1.0,0.0,336.6,19355,DE,TOUR_SPED,0
15652,PLISSEE_20,1.0,1.12,86.7,35950,DE,UPS,0
15654,INSCHUTZ,3.0,0.0,0.0,34638,DE,TOUR_SPED,0
15656,PLISSEE_WA,1.0,0.54,30.2,35950,DE,UPS,0
15657,LAMELLE,6.0,0.0,754.0,28595,BE,TOUR_SPED,0
15658,JALOUSIE,3.0,0.0,524.0,28595,BE,TOUR_SPED,0
15659,ROLLO,3.0,0.0,556.0,34964,BE,TOUR_SPED,0
15660,VARIOROLLO,28.0,0.0,972.0,27748,BE,TOUR_SPED,0
15661,LAMELLE,2.0,0.0,300.0,27748,BE,TOUR_SPED,0
